,SaleID,Volume,Species,Price
2684,Sale #AT-341-2021-W00828-01,1101,Western Hemlock,$214.85
2685,Sale #AT-341-2021-W00832-01,3276,Douglas Fir,$408.27
2686,Sale #AT-341-2021-W00741-01,14588,Douglas Fir,$392.49
2687,Sale #AT-341-2021-W00826-01,7551,Douglas Fir,$410.45
2688,Sale #AT-341-2021-W00826-01,1959,Hemlock,$275.12
2689,Sale #AT-341-2021-W00818-01,7957,Douglas Fir,$411.89
2690,Sale #20-738,8152,Douglas Fir,$470.94
2691,Sale #20-744,2543,Douglas Fir,$392.94
2692,Sale #20-744,4154,Hemlock,$267.39
2693,Sale #20-743,1656,Douglas Fir,$414.12
2694,Sale #20-743,1341,Hemlock,$276.06
2695,Sale #20-829,11863,Douglas Fir,$454.20
2696,Sale #20-404,1159,Douglas Fir,$351.86
2697,Sale #20-404,609,Red Alder,$234.54
2698,Sale #20-732,4406,Douglas Fir,$415.93
2699,Sale #20-732,3563,Western Hemlock,$275.16
2700,Sale #20-590,1198,Douglas Fir,$362.98
2701,Sale #20-590,3343,Hemlock,$215.98
2702,Sale #20-590,1435,Red Alder,$247.28
2703,Sale #20-733,10647,Douglas Fir,$424.92
2704,Sale #20-591,3972,Douglas Fir,$400.21
2705,Sale #20-591,2329,Western Hemlock,$317.76
2706,Sale #19-630,4981,Douglas Fir,$410.07
2707,Sale #19-588,2531,Douglas Fir,$393.27
2708,Sale #19-588,1966,Red Alder,$322.28
2709,Sale #19-615,5801,Douglas Fir,$409.05
2710,Sale #19-361,3379,Douglas fir,$355.31
2711,Sale #19-409,,,$0.00 (total price)
2712,Sale #19-589,5051,Douglas Fir,$360.89
2713,Sale #19-589,3622,Western Hemlock,$253.84
2714,Sale #19-728,,Douglas Fir,$354.45
2715,Sale #19-728,,Western Hemlock,$255.40
2716,Sale #19-734,3928,Douglas Fir,$394.72
2717,Sale #19-734,2230,Hemlock,$225.66
2718,Sale #19-28,968,Hemlock,$269.81
2719,Sale #19-28,717,Red Alder,$254.64
2720,Sale #19-593,1097,Douglas Fir,$392.85
2721,Sale #19-593,376,Red Alder,$320.85
2722,Sale #19-57,,,$0.00 (total price)
2723,Sale #19-729,1071,Douglas-fir,$407.07
2724,Sale #19-729,1048,Red Alder,$324.33
2725,Sale #19-30,3950,Douglas Fir,$572.73
2726,Sale #19-66,,Douglas Fir,$419.48
2727,Sale #19-66,,Red Alder,$343.09
2728,Sale #19-47,,,$0.00 (total price)
2729,Sale #19-46,,,$0.00 (total price)
2730,Sale #19-45,,,$0.00 (total price)
2731,Sale #19-43,,,$0.00 (total price)
2732,Sale #18-49,5764,Douglas-fir,$523.35
2733,Sale #18-45,4177,Douglas-fir,$524.38
2734,Sale #18-42,7699,Douglas-fir,$571.45
2735,Sale #18-46,8197,Douglas Fir,$559.61
2736,Sale #18-79,,,$0.00 (total price)
2737,Sale #18-78,,,$0.00 (total price)
2738,Sale #18-77,,,$0.00 (total price)
2739,Sale #18-76,,,$0.00 (total price)
2740,Sale #18-75,,,$0.00 (total price)
2741,Sale #18-74,,,$0.00 (total price)
2742,Sale #18-73,,,$0.00 (total price)
2743,Sale #18-44,2206,Douglas fir,$545.92
2744,Sale #18-41,3510,Douglas-fir,$557.84
2745,Sale #18-40,2231,Douglas fir,$485.63
2746,Sale #18-40,4925,W. Hemlock/fir,$376.52
2747,Sale #18-48,3230,Douglas fir,$490.24
2748,Sale #18-48,966,Red alder,$401.75
2749,Sale #18-43,8585,Douglas fir,$536.60
2750,Sale #18-32,1654,Ponderosa pine,$155.07
2751,Sale #18-33,2218,White fir,$241.20
2752,Sale #18-31,1276,Ponderosa pine,$158.34
2753,Sale #18-30,373,Ponderosa pine,$116.90
2754,Sale #37-980,379,Lodgepole pine &other conifer,$78.04
2755,Sale #37-980,406,pulp,$40.00
2756,Sale #37-978,560,Pulp,$20.00
2757,Sale #37-979,561,pulp,$20.00
2758,Sale #17-55,515,Ponderosa Pine,$99.04
2759,Sale #17-54,1044,Ponderosa Pine,$146.67
2760,Sale #17-50,1741,Lodgepole pine,$193.36
2761,Sale #17-52,655,PP,$133.76
2762,Sale #36-846,816,All Conifers & Other Species,$30.00
2763,Sale #36-845,365,All Conifers & Other Species,$30.00
2764,Sale #36-843,560,All Conifers & Other Species,$30.00
2765,Sale #36-844,673,All Conifers & Other Species,$30.00
2766,Sale #16-64,2708,White fir,$170.65
2767,Sale #15-12,701,Lodgepole Pine,$152.23
2768,Sale #15-86,696,White fir,$206.12
2769,Sale #35-845,865,All Conifers & Other Species,$10.00
2770,Sale #35-846,987,All Conifers & Other Species,$10.00
2771,Sale #35-844,908,All Conifers & Other Species,$10.00
2772,Sale #35-843,490,All Conifers & Other Species,$10.00
2773,Sale #15-10,797,Ponderosa pine,$142.04
2774,Sale #35-808,,,$0.00 (total price)
2775,Sale #15-47,420,Ponderosa Pine,$165.04
2776,Sale #14-80,1245,White fir,$263.84
2777,Sale #14-76,807,Lodgepole Pine,$189.01
2778,Sale #14-74,3456,White fir,$228.89
2779,Sale #34-845,,,$0.00 (total price)
2780,Sale #34-844,356,Ponderosa pine,$107.72
2781,Sale #14-66,1645,White fir,$220.04
2782,Sale #34-846,,,$0.00 (total price)
2783,Sale #34-843,,,$0.00 (total price)
2784,Sale #33-848,,,$0.00 (total price)
2785,Sale #13-95,1495,White fir,$176.62
2786,Sale #13-86,5371,White fir,$197.62
2787,Sale #13-79,176,Ponderosa pine,$149.31
2788,Sale #13-69,771,Ponderosa Pine,$83.03
2789,Sale #13-66,2021,Ponderosa pine and sugar pine,$127.89
2790,Sale #12-67,911,Douglas-fir,$214.51
2791,Sale #12-67,1021,White fir1,$160.90
2792,Sale #12-57,4873,Whiter fir,$163.69
2793,Sale #11-54,3142,White fir,$123.28
2794,Sale #11-25,1896,White fir,$125.77
2795,Sale #10-58,3259,Lodgepole pine,$105.24
2796,Sale #09-85,2631,White fir,$105.75
2797,Sale #09-20,1440,White fir,$126.49
2798,Sale #09-20,1214,Ponderosa Pine,$89.27
2799,Sale #09-21,3643,White fir,$171.42
2800,Sale #09-01,1080,Ponderosa pine,$202.57
2801,Sale #08-54,9352,White Fir,$192.40
2802,Sale #08-47,1021,Ponderosa pine,$154.43
2803,Sale #08-48,2166,Lodgepole pine,$119.17
2804,Sale #07-26,521,Ponderosa pine,$144.40
2805,Sale #07-34,3037,Lodgepole pine,$187.19
2806,Sale #07-34,1915,Ponderosa pine,$243.36
2807,Sale #07-27,1418,White fir,$199.64
2808,Sale #06-06,3951,White fir,$244.89
2809,Sale #06-31,,Douglas fir,$356.03
2810,Sale #06-05,2815,White fir,$253.82
2811,Sale #05-10,650,Ponderosa pine,$152.93
2812,Sale #05-10,315,Sugar pine,$305.94
2813,Sale #04-91,2077,ponderosa pine,$199.94
2814,Sale #04-92,764,white fir,$150.99
2815,Sale #04-35,4462,White Fir,$132.28
2816,Sale #04-35,604,Ponderosa Pine,$123.11
2817,Sale #04-50,5749,White Fir,$166.60
2818,Sale #04-32,677,white fir,$91.77
2819,Sale #04-32,174,ponderosa pine,$74.51
2820,Sale #04-21,998,lodgepole pine,$51.33
2821,Sale #03-92,2972,White fir,$180.89
2822,Sale #03-92,1951,Ponderosa pine,$190.94
2823,Sale #03-42,948,Lodgepole pine,$100.71
2824,Sale #03-42,774,Ponderosa pine,$261.39
2825,Sale #02-56,1642,White fir,$201.90
2826,Sale #02-56,898,Ponderosa pine,$228.80
2827,Sale #17-99,514,Douglas-fir,$310.32
2828,Sale #17-58,1330,Douglas-fir,$328.91
2829,Sale #17-58,52,Grand Fir,$211.53
2830,Sale #17-40,1367,Douglas-fir,$283.48
2831,Sale #16-58,411,Douglas-fir,$208.73
2832,Sale #15-88,268,Douglas-fir,$255.24
2833,Sale #15-88,0,not applicable,$0.00
2834,Sale #15-87,677,Douglas-fir,$321.18
2835,Sale #34-444,,,$0.00 (total price)
2836,Sale #14-81,1500,Douglas-fir,$311.84
2837,Sale #13-87,1145,Douglas-fir,$326.25
2838,Sale #13-82,313,Douglas-fir,$275.05
2839,Sale #33-443,,,$0.00 (total price)
2840,Sale #12-73,1458,Douglas-fir,$208.17
2841,Sale #11-78,967,Douglas-fir,$209.96
2842,Sale #11-77,1189,Douglas-fir,$250.00
2843,Sale #11-60,1459,Douglas-fir,$290.19
2844,Sale #30-443,,,$0.00 (total price)
2845,Sale #30-442,,,$0.00 (total price)
2846,Sale #10-46,748,Douglas-fir,$89.07
2847,Sale #09-71,212,Douglas-fir,$98.51
2848,Sale #09-71,337,Madrone,$19.34
2849,Sale #08-19,433,Douglas-fir,$129.42
2850,Sale #08-80,2184,Douglas-fir,$147.52
2851,Sale #07-33,,Douglas-fir,$203.85
2852,Sale #07-39,813,DF,$147.33
2853,Sale #06-51,711,Douglas-fir,$247.00
2854,Sale #06-28,177,Douglas Fir,$264.11
2855,Sale #06-32,447,Douglas-fir,$285.01
2856,Sale #05-52,776,Douglas-fir,$237.43
2857,Sale #04-01,571,White Fir/Shasta Red Fir,$103.03
2858,Sale #04-04,348,Douglas-fir,$263.31
2859,Sale #18-88,7357,Douglas-fir,$461.80
2860,Sale #18-68,3781,Douglas-fir,$389.23
2861,Sale #18-64,2759,Douglas-fir,$354.22
2862,Sale #17-74,2638,Douglas-fir,$328.91
2863,Sale #17-57,2619,Douglas-fir,$297.02
2864,Sale #17-57,1156,Western Hemlock/fir and Other Conifers,$155.41
2865,Sale #16-96,771,Douglas-fir,$340.17
2866,Sale #16-96,3,Western hemlock,$177.27
2867,Sale #16-96,7,Bigleaf Maple,$144.43
2868,Sale #16-73,6821,Douglas-fir,$353.20
2869,Sale #15-104,970,Douglas-fir,$193.07
2870,Sale #15-104,508,Western Hemlock & Other Conifers,$96.71
2871,Sale #15-74,1871,Douglas-fir,$307.54
2872,Sale #15-51,1835,Douglas-fir,$325.43
2873,Sale #34-705,,,$0.00 (total price)
2874,Sale #14-68,2378,Douglas-fir,$352.26
2875,Sale #34-703,,,$0.00 (total price)
2876,Sale #34-704,,,$0.00 (total price)
2877,Sale #13-102,,,$0.00 (total price)
2878,Sale #13-97,1719,Douglas-fir,$303.93
2879,Sale #13-65,1656,Douglas-fir,$234.85
2880,Sale #13-44,2271,Douglas-fir,$275.39
2881,Sale #12-68,2836,Douglas fir,$257.65
2882,Sale #12-04,4078,Douglas-fir,$225.00
2883,Sale #11-81,3919,Douglas-fir,$247.80
2884,Sale #11-99,,,$0.00 (total price)
2885,Sale #11-16,7114,Douglas-fir,$220.64
2886,Sale #10-80,1529,Douglas-fir,$222.10
2887,Sale #10-21,4246,Douglas-fir,$159.42
2888,Sale #10-39,4874,Douglas-fir,$172.95
2889,Sale #09-70,400,Douglas-fir,$455.99
2890,Sale #09-19,5866,Douglas-fir,$212.76
2891,Sale #09-18,3805,Douglas-fir,$215.10
2892,Sale #09-32,1368,Douglas-fir,$274.95
2893,Sale #08-08,3272,Douglas-fir,$262.07
2894,Sale #08-06,1117,Douglas-fir,$218.76
2895,Sale #08-49,3988,DF,$293.21
2896,Sale #07-87,1133,DF,$325.16
2897,Sale #07-35,6925,Douglas-fir,$413.55
2898,Sale #07-03,3614,Douglas-fir,$332.08
2899,Sale #06-90,3105,Douglas-fir,$348.00
2900,Sale #06-36,3160,Douglas-fir,$320.93
2901,Sale #06-36,639,western hemlock,$85.59
2902,Sale #05-81,3901,Douglas-fir,$308.49
2903,Sale #05-30,,Douglas-fir,$341.34
2904,Sale #05-29,1465,Douglas-fir,$398.03
2905,Sale #04-71,818,Douglas-fir,$327.48
2906,Sale #04-90,3490,Douglas-fir,$289.68
2907,Sale #04-10,2448,Douglas-fir,$269.77
2908,Sale #03-58,1139,Douglas-fir,$323.97
2909,Sale #03-59,3273,Douglas-fir,$367.93
2910,Sale #03-61,1372,Douglas-fir,$403.45
2911,Sale #02-66,4138,Douglas-fir,$283.86
2912,Sale #18-37,987,Douglas-fir,$336.53
2913,Sale #17-51,1283,Douglas Fir,$348.47
2914,Sale #17-68,1067,DOUGLAS FIR,$369.01
2915,Sale #16-12,1044,Douglas-fir,$342.85
2916,Sale #16-18,111,Douglas-fir,$278.42
2917,Sale #16-16,1600,Douglas-fir,$302.71
2918,Sale #16-13,1909,Douglas Fir,$323.61
2919,Sale #16-10,1257,Douglas Fir,$281.99
2920,Sale #15-44,2941,Douglas-fir,$463.61
2921,Sale #15-42,591,Douglas Fir,$321.49
2922,Sale #15-41,3319,Douglas-fir,$325.02
2923,Sale #15-41,0,None,$0.00
2924,Sale #15-41,0,None,$0.00
2925,Sale #15-43,727,Douglas Fir,$292.36
2926,Sale #15-40,310,Douglas-fir,$285.10
2927,Sale #14-52,3602,Douglas-fir,$410.42
2928,Sale #14-69,1960,Douglas-Fir,$383.55
2929,Sale #14-51,1165,Douglas-fir,$310.45
2930,Sale #14-29,572,Douglas Fir,$287.82
2931,Sale #13-96,126,Douglas-fir,$203.72
2932,Sale #13-84,1191,Douglas-fir,$348.66
2933,Sale #13-84,559,Western Hemlock,$249.32
2934,Sale #12-30,3037,Douglas Fir,$320.90
2935,Sale #12-27,315,Douglas Fir,$297.57
2936,Sale #11-45,1389,Douglas-fir,$354.39
2937,Sale #11-45,39,Western Hemlock/fir,$386.47
2938,Sale #11-45,23,Red Alder,$347.20
2939,Sale #11-59,2847,Douglas-fir,$324.65
2940,Sale #11-73,2932,Douglas Fir,$322.41
2941,Sale #11-57,3251,Douglas Fir,$328.16
2942,Sale #11-51,5371,Douglas Fir,$269.47
2943,Sale #11-22,2050,Douglas-fir,$318.40
2944,Sale #11-18,3943,Douglas-fir,$310.23
2945,Sale #10-78,1890,Douglas Fir,$322.33
2946,Sale #10-62,,Douglas Fir,$316.07
2947,Sale #10-61,,Douglas Fir,$325.85
2948,Sale #10-29,5647,Douglas Fir,$260.87
2949,Sale #10-33,3208,Douglas Fir,$255.22
2950,Sale #10-31,5378,Douglas Fir,$231.90
2951,Sale #10-28,4617,Douglas Fir,$235.66
2952,Sale #09-53,3773,Douglas Fir,$305.72
2953,Sale #09-53,53,Western Hemlock,$77.94
2954,Sale #09-53,18,Red Alder/hardwoods,$200.62
2955,Sale #09-53,,Western Red Cedar,$510.00
2956,Sale #10-32,1945,Douglas Fir,$135.91
2957,Sale #10-32,5,Western Hemlock,$110.88
2958,Sale #10-32,8,Western Red Cedar,$575.88
2959,Sale #10-32,405,Red Alder,$236.75
2960,Sale #10-30,3876,Douglas Fir,$260.48
2961,Sale #10-30,98,Western Hemlock,$73.28
2962,Sale #10-30,58,Red Alder,$204.21
2963,Sale #09-37,3273,Douglas-Fir,$249.48
2964,Sale #09-39,1439,Douglas-Fir,$185.64
2965,Sale #09-34,1006,Douglas-fir,$192.22
2966,Sale #09-27,2270,Douglas-Fir,$217.83
2967,Sale #08-88,3809,Douglas-Fir,$295.47
2968,Sale #08-33,1571,Douglas-fir,$179.85
2969,Sale #08-78,2324,Douglas Fir,$218.62
2970,Sale #08-76,3139,Douglas Fir,$276.42
2971,Sale #08-38,1376,Douglas Fir,$257.85
2972,Sale #08-55,3454,Douglas Fir,$350.22
2973,Sale #08-36,2757,Douglas Fir,$372.26
2974,Sale #08-35,3080,Douglas Fir,$371.88
2975,Sale #08-34,4648,Douglas-Fir,$398.41
2976,Sale #07-36,990,Douglas-fir,$325.03
2977,Sale #07-48,2847,Douglas Fir,$392.20
2978,Sale #07-62,1236,Douglas-fir,$332.14
2979,Sale #07-61,584,Red Alder,$285.47
2980,Sale #07-61,351,Douglas Fir,$346.28
2981,Sale #07-05,2797,Douglas Fir,$461.62
2982,Sale #06-83,2986,Douglas-fir,$522.66
2983,Sale #06-91,2812,Douglas-fir,$536.98
2984,Sale #06-64,3714,Douglas-fir,$462.28
2985,Sale #06-18,2200,Douglas-fir,$444.68
2986,Sale #06-18,0,000000,$0.00
2987,Sale #06-69,10588,Douglas-fir,$460.25
2988,Sale #06-25,2381,Dougas-fir,$436.76
2989,Sale #06-19,2672,Douglas-fir,$529.81
2990,Sale #06-04,1823,Douglas-fir,$570.05
2991,Sale #05-04,2783,Douglas-fir,$447.55
2992,Sale #05-74,2934,Douglas-fir,$520.90
2993,Sale #05-03,1966,Douglas-fir,$486.15
2994,Sale #05-76,6157,Douglas-fir,$524.08
2995,Sale #05-76,0,0,$0.00
2996,Sale #05-69,1750,Douglas-fir,$519.10
2997,Sale #05-47,1411,Doug Fir,$428.27
2998,Sale #05-68,3584,Doug Fir,$509.60
2999,Sale #05-01,267,Douglas-fir,$390.31
3000,Sale #05-02,1562,Douglas-fir,$484.19
3001,Sale #05-14,5541,Douglas-fir,$523.30
3002,Sale #04-89,3831,Douglas-fir,$497.98
3003,Sale #04-88,1254,Douglas-fir,$486.22
3004,Sale #04-83,2876,Douglas-fir,$487.69
3005,Sale #04-84,2944,Douglas-fir,$459.36
3006,Sale #04-77,1768,Douglas-fir,$485.14
3007,Sale #04-73,4923,Douglas-fir,$446.69
3008,Sale #04-47,719,Douglas-fir,$120.02
3009,Sale #04-68,284,DF,$292.75
3010,Sale #04-52,2460,DF,$431.08
3011,Sale #04-53,4824,Douglas-fir,$399.14
3012,Sale #04-40,2412,Douglas-fir,$394.68
3013,Sale #04-28,236,Douglas-fir,$159.31
3014,Sale #04-25,1291,Douglas-fir,$212.00
3015,Sale #04-30,1833,Douglas-fir,$456.09
3016,Sale #03-73,2468,Douglas-fir,$504.35
3017,Sale #03-96,2869,Douglas-fir,$446.65
3018,Sale #03-95,3946,Douglas-fir,$493.13
3019,Sale #03-12,816,Douglas-fir,$446.39
3020,Sale #03-37,943,Douglas-fir,$422.94
3021,Sale #03-33,473,Douglas-fir,$145.24
3022,Sale #03-32,3527,Douglas-fir,$419.70
3023,Sale #03-39,301,Douglas-fir,$407.79
3024,Sale #02-71,3915,Douglas-fir,$460.68
3025,Sale #02-76,1846,Douglas-fir,$417.24
3026,Sale #02-63,2169,Douglas-fir,$435.57
3027,Sale #02-64,3909,Douglas-fir,$424.22
3028,Sale #KL-343-2022-W00938-01,695,Ponderosa pine,$48.10
3029,Sale #KL-341-2021-GF9818-01,613,Lump Sum,"$37,683.08 (total price)"
3030,Sale #KL-341-2021-GF7720-01,1323,Ponderosa pine,$132.08
3031,Sale #KL-341-2021-W00664-01,2579,Ponderosa pine,$141.67
3032,Sale #KL-341-2021-W00675-01,586,Ponderosa pine,$137.17
3033,Sale #KL-341-2021-GF8417-01,manual,manual,manual
3034,Sale #KL-341-2021-GF7620-01,405,Ponderosa pine,$130.75
3035,Sale #KL-341-2021-GF9919-01,135,Douglas-fir,$143.12
3036,Sale #KL-341-2021-W00281-01,3608,Ponderosa Pine,$140.09
3037,Sale #KL-341-2021-GF8319-01,137,Western larch Douglas-fir,$91.34
3038,Sale #20-971,683,Douglas-fir,$83.71
3039,Sale #KL-341-2020-W00774-01,,,$0.00 (total price)
3040,Sale #20-831,4646,White fir,$178.88
3041,Sale #20-827,2914,Ponderosa pine,$55.62
3042,Sale #20-501,720,Douglas-fir,$181.23
3043,Sale #20-811,1909,Douglas-fir,$243.67
3044,Sale #20-871,,,$0.00 (total price)
3045,Sale #20-324,1531,Pulp,$10.00
3046,Sale #20-321,678,Pulp,$10.00
3047,Sale #20-323,715,PULP,$10.00
3048,Sale #20-821,1757,Ponderosa pine,$62.77
3049,Sale #20-769,1973,White Fir,$210.89
3050,Sale #19-801,908,White Fir,$184.08
3051,Sale #19-513,1180,White Fir,$190.21
3052,Sale #19-770,410,Pulp,$10.00
3053,Sale #19-772,488,Pulp,$10.00
3054,Sale #19-773,558,Pulp,$10.00
3055,Sale #19-511,3860,PP,$142.06
3056,Sale #19-21,1622,White fir,$336.44
3057,Sale #18-138,2214,Ponderosa pine,$128.96
3058,Sale #18-99,,,$0.00 (total price)
3059,Sale #18-98,,,$0.00 (total price)
3060,Sale #18-97,365,pulp,$10.00
3061,Sale #18-96,593,Pulp,$10.00
3062,Sale #SW-341-2021-GF7818-07,2435,Hemlock Fir,$86.51
3063,Sale #SW-341-2021-GF7120-07,,,$0.00 (total price)
3064,Sale #20-918,1185,Douglas-fir,$264.11
3065,Sale #20-771,985,Douglas-fir,$334.98
3066,Sale #20-771,,Thinning Sale not CC,$0.00 (total price)
3067,Sale #19-403,943,Douglas-fir,$297.75
3068,Sale #18-92,1308,Douglas-fir,$476.11
3069,Sale #18-93,245,Douglas-fir,$387.69
3070,Sale #18-93,200,Grand Fir,$219.02
3071,Sale #WL-343-2022-W00921-01,240,Douglas-fir,$535.72
3072,Sale #WL-341-2021-W00676-01,2290,Douglas-fir,$310.06
3073,Sale #SW-341-2021-GF9419-01,528,Douglas FIr,$310.74
3074,Sale #WL-341-2021-W00581-01,2154,Douglas-Fir,$408.33
3075,Sale #WL-341-2021-W00621-01,1801,Douglas-fir,$378.71
3076,Sale #WL-341-2021-W00782-02,6076,Douglas-fir,$431.92
3077,Sale #20-576,870,Douglas-Fir,$356.25
3078,Sale #20-901,574,Douglas-fir,$297.45
3079,Sale #20-336,2104,Doug-fir,$411.19
3080,Sale #20-891,4143,Douglas-fir,$286.04
3081,Sale #20-339,447,Douglas-fir,$323.60
3082,Sale #20-791,manual,manual,manual
3083,Sale #20-337,12913,Douglas-fir,$40.60
3084,Sale #20-783,3976,Douglas-fir,$347.66
3085,Sale #20-525,2023,Douglas-fir,$140.40
3086,Sale #20-577,4437,Douglas-fir,$368.01
3087,Sale #19-789,1950,Douglas-fir,$195.55
3088,Sale #19-771,645,Douglas-fir,$388.66
3089,Sale #19-768,1435,Douglas-fir,$344.11
3090,Sale #19-580,4308,Douglas-fir,$411.62
3091,Sale #19-579,3724,Douglas-fir,$403.42
3092,Sale #19-781,4758,Douglas-fir,$428.37
3093,Sale #18-133,755,Douglas-fir,$455.02
3094,Sale #18-108,4263,Douglas-fir,$525.57
3095,Sale #CS-341-2022-GF8418-01,,Douglas fir,$219.79
3096,Sale #19-741,manual,manual,manual
3097,Sale #WO-341-2022-W00678-01,2543,Douglas-fir,$319.98
3098,Sale #WO-341-2022-W00683-01,3303,Douglas-fir,$518.64
3099,Sale #WO-343-2021-W00917-01,manual,manual,manual
3100,Sale #WO-341-2021-W00689-01,1755,Douglas-fir,$430.71
3101,Sale #WO-341-2021-W00685-01,2509,Douglas-fir,$548.04
3102,Sale #WO-341-2021-W00697-01,1400,Douglas-fir,$528.00
3103,Sale #WO-341-2021-W00362-01,,Douglas-fir,$200.27
3104,Sale #WO-341-2021-W00360-01,1021,Douglas-fir,$201.21
3105,Sale #WO-341-2021-W00371-01,3087,Douglas-fir,$420.78
3106,Sale #20-359,1388,Douglas-fir,$182.72
3107,Sale #20-378,2977,Douglas-fir,$445.54
3108,Sale #20-777,1436,Douglas-fir,$394.65
3109,Sale #20-376,736,Douglas-fir,$329.35
3110,Sale #20-343,2551,Douglas-fir,$442.27
3111,Sale #20-789,1939,Douglas-fir,$384.45
3112,Sale #20-787,2779,Douglas-fir,$458.25
3113,Sale #19-775,1047,Douglas-fir,$227.84
3114,Sale #19-776,1670,Douglas-fir,$385.25
3115,Sale #19-790,1301,Douglas-fir,$223.26
3116,Sale #19-19,1932,Douglas-fir,$170.56
3117,Sale #19-227,1698,Douglas-fir,$338.60
3118,Sale #18-110,1822,Douglas-fir,$565.69
3119,Sale #18-109,1732,Douglas-fir,$352.57
3120,Sale #18-95,1340,Douglas fir,$575.31
3121,Sale #18-82,1964,Douglas-fir,$398.17
3122,Sale #NC-341-2022-W00896-01,5262,Douglas-fir,$100.81
3123,Sale #NC-341-2021-W00914-01,1628,"Douglas-fir (5-8"")",$50.00
3124,Sale #NC-341-2021-W00914-01,4373,"Douglas-fir (9-999"")",$371.26
3125,Sale #NC-341-2021-W00895-01,219,"Douglas-fir (0-7"")",$145.36
3126,Sale #NC-341-2021-W00895-01,547,"Douglas-fir (8-999"")",$203.76
3127,Sale #NC-341-2021-W00912-01,1269,Douglas-fir,$240.34
3128,Sale #NC-341-2021-W00908-01,3095,"Douglas-fir (0-8"")",$50.20
3129,Sale #NC-341-2021-W00908-01,3614,"Douglas-fir (9-999"")",$358.25
3130,Sale #NC-341-2021-W00911-01,1655,Douglas-fir,$163.35
3131,Sale #NC-341-2021-W00911-01,65,Western hemlock,$0.00 (total price)
3132,Sale #NC-341-2021-W00894-01,manual,manual,manual
3133,Sale #NC-341-2021-W00907-01,354,Douglas-fir,$434.42
3134,Sale #NC-341-2021-W00880-01,9890,Douglas-fir,$276.53
3135,Sale #NC-341-2021-W00906-01,146,Douglas-fir,$450.63
3136,Sale #NC-341-2021-W00704-01,596,Douglas-fir,$348.82
3137,Sale #20-758,3983,Douglas-fir,$443.76
3138,Sale #20-706,1692,Douglas-fir,$457.24
3139,Sale #20-695,690,Douglas-fir,$259.86
3140,Sale #20-709,643,Douglas-fir,$461.18
3141,Sale #20-747,1774,Douglas-fir,$466.21
3142,Sale #20-749,3631,Douglas-fir,$476.91
3143,Sale #19-705,4835,Douglas-fir poles,$800.24
3144,Sale #19-746,1318,Douglas-fir,$510.16
3145,Sale #19-713,4412,Douglas-fir,$492.51
3146,Sale #19-49,1754,DF,$580.82
3147,Sale #19-48,2152,Douglas-fir,$713.73
3148,Sale #19-42,3243,Douglas-fir,$641.82
3149,Sale #18-107,5285,Douglas-fir,$717.74
3150,Sale #18-106,3377,Douglas-fir,$683.49
3151,Sale #18-105,4549,douglas-fir,$632.96
3152,Sale #18-71,2069,Douglas-fir,$579.40
3153,Sale #18-70,1794,Douglas-fir,$544.89
3154,Sale #TL-341-2022-W00535-01,4925,DOUGLAS FIR,$405.19
3155,Sale #TL-341-2022-W00535-01,2153,RED ALDER,$181.25
3156,Sale #TL-341-2022-W00505-01,7582,Douglas-fir,$434.32
3157,Sale #TL-341-2021-W00502-01,4059,DOUGLAS FIR,$353.86
3158,Sale #TL-341-2021-W00502-01,1622,HARDWOOD,$98.10
3159,Sale #TL-343-2021-W00879-01,184,DOUGLAS FIR,$344.76
3160,Sale #TL-341-2021-W00515-01,5942,DOUGLAS FIR,$430.55
3161,Sale #TL-341-2021-W00490-01,,DOUGLAS FIR,$391.08
3162,Sale #TL-341-2021-W00487-01,1658,DOUGLAS FIR,$290.84
3163,Sale #TL-341-2021-W00317-01,9079,DOUGLAS FIR,$299.52
3164,Sale #TL-341-2021-W00478-01,7308,DOUGLAS FIR,$246.88
3165,Sale #TL-341-2021-W00752-01,9913,DOUGLAS FIR,$322.01
3166,Sale #20-651,1818,DOUGLAS FIR,$268.93
3167,Sale #20-651,1839,WESTERN HEMLOCK,$118.13
3168,Sale #20-319,2772,Douglas Fir,$290.23
3169,Sale #20-319,2421,Conifers,$173.02
3170,Sale #20-287,5667,Douglas-Fir,$304.23
3171,Sale #20-315,5125,DOUGLAS FIR,$299.65
3172,Sale #20-288,838,DOUGLAS FIR,$272.98
3173,Sale #20-288,1275,WESTERN HEMLOCK,$171.79
3174,Sale #20-754,4794,DOUGLAS FIR,$279.83
3175,Sale #20-754,2476,RED ALDER,$180.52
3176,Sale #20-750,5958,DOUGLAS FIR,$278.02
3177,Sale #20-750,3044,RED ALDER,$168.00
3178,Sale #20-751,4512,DOUGLAS FIR,$307.41
3179,Sale #19-762,4075,Douglas Fir,$304.26
3180,Sale #19-762,1034,Red Alder,$330.23
3181,Sale #19-763,1918,Douglas-fir,$338.50
3182,Sale #19-763,1641,WESTERN HEMLOCK,$199.88
3183,Sale #19-763,1974,RED ALDER,$330.89
3184,Sale #19-652,4470,Western hemlock,$307.94
3185,Sale #19-652,109,Noble fir,$307.94
3186,Sale #19-01,1491,Douglas-fir,$275.22
3187,Sale #19-643,10743,Douglas Fir,$288.72
3188,Sale #19-757,3549,Western hemlock/Noble fir,$310.52
3189,Sale #19-36,10099,Douglas-fir,$410.00
3190,Sale #19-38,7527,DOUGLAS-FIR,$434.66
